account_id,customer_id,iban,currency,opened_date
ACC_000002688,CUST_001340,GB67GEZT31405226242302,GBP,2023-10-09
ACC_000002689,CUST_001341,GB65EAWK35272079943210,GBP,2023-07-04
ACC_000002690,CUST_001341,GB02IXPW28539283105977,GBP,2024-11-17
ACC_000002691,CUST_001341,GB80DPGU90629142765598,GBP,2025-04-04
ACC_000002692,CUST_001342,GB22YXXT73642519014000,GBP,2025-11-21
ACC_000002693,CUST_001342,GB44JVCN29082384256819,GBP,2023-11-15
ACC_000002694,CUST_001342,GB22GKZE31930898652512,GBP,2021-03-29
ACC_000002695,CUST_001343,GB14KKWN99428994855888,GBP,2021-06-16
ACC_000002696,CUST_001343,GB89MOAJ41286761583481,GBP,2022-02-01
ACC_000002697,CUST_001344,GB26MRKU49297289277925,GBP,2021-02-06
ACC_000002698,CUST_001345,GB73BGCH52895239374792,GBP,2021-03-05
ACC_000002699,CUST_001346,GB95NCUG50572434291427,GBP,2025-03-11
ACC_000002700,CUST_001346,GB03JOEM90827859764566,GBP,2022-05-10
ACC_000002701,CUST_001347,GB83PWVZ75530755415862,GBP,2021-08-04
ACC_000002702,CUST_001347,GB38AFVD78625515636364,GBP,2022-06-11
ACC_000002703,CUST_001348,GB35AUMS61927956240750,GBP,2023-10-10
ACC_000002704,CUST_001348,GB48HBLQ58527321726913,GBP,2021-06-12
ACC_000002705,CUST_001349,GB19VGBB84530104127142,GBP,2024-05-31
ACC_000002706,CUST_001349,GB71IURM97662690012582,GBP,2025-11-21
ACC_000002707,CUST_001349,GB90AJPT64265865675043,GBP,2022-02-18
ACC_000002708,CUST_001350,GB31RRCD44732600464771,GBP,2025-03-11
ACC_000002709,CUST_001350,GB77TWQB75419343636149,GBP,2023-10-08
ACC_000002710,CUST_001350,GB62MQXN83334135819585,GBP,2023-05-20
ACC_000002711,CUST_001351,GB95OSWD62357319149430,GBP,2022-07-14
ACC_000002712,CUST_001352,GB52IMGP35255012974686,GBP,2021-02-06
ACC_000002713,CUST_001353,GB55LUWI64439564994411,GBP,2024-01-28
ACC_000002714,CUST_001353,GB51EQUU09535382687674,GBP,2021-11-15
ACC_000002715,CUST_001353,GB51SSMU12857138144207,GBP,2022-03-08
ACC_000002716,CUST_001354,GB10DCNZ05954194556188,GBP,2025-08-14
ACC_000002717,CUST_001354,GB19PGHH46240970877591,GBP,2023-02-05
ACC_000002718,CUST_001354,GB83CXSX59139850947881,GBP,2022-05-01
ACC_000002719,CUST_001355,GB97WCYC44411806431637,GBP,2024-07-06
ACC_000002720,CUST_001355,GB95WDEM83261357928008,GBP,2022-05-22
ACC_000002721,CUST_001356,GB81CIJM38739654338912,GBP,2023-05-12
ACC_000002722,CUST_001356,GB73SPTE08955639090197,GBP,2025-11-19
ACC_000002723,CUST_001356,GB03WPGO77722608872847,GBP,2023-06-06
ACC_000002724,CUST_001357,GB14JLBO55382222779200,GBP,2024-05-28
ACC_000002725,CUST_001358,GB78MGZH29597179056448,GBP,2021-04-03
ACC_000002726,CUST_001359,GB81MEYY89705271919577,GBP,2023-06-03
ACC_000002727,CUST_001359,GB26RCCE08574848540048,GBP,2022-12-30
ACC_000002728,CUST_001360,GB70SFSP41581905023209,GBP,2023-10-07
ACC_000002729,CUST_001360,GB74QBVL67106706628022,GBP,2020-12-05
ACC_000002730,CUST_001361,GB55TRAC20764977495237,GBP,2022-08-01
ACC_000002731,CUST_001362,GB41APXG58565847893538,GBP,2023-01-27
ACC_000002732,CUST_001362,GB40IQGG91486424529840,GBP,2021-11-14
ACC_000002733,CUST_001362,GB96UPXR65424368048171,GBP,2022-11-25
ACC_000002734,CUST_001363,GB57HPYC72141300434919,GBP,2020-12-13
ACC_000002735,CUST_001363,GB69HHKJ90662963089094,GBP,2021-09-03
ACC_000002736,CUST_001363,GB19BUHJ08264456944312,GBP,2021-02-28
ACC_000002737,CUST_001364,GB39HHNV69316293999215,GBP,2025-06-01
ACC_000002738,CUST_001365,GB58LNJM03519194673669,GBP,2022-10-15
ACC_000002739,CUST_001365,GB97XXBQ50206537420838,GBP,2021-04-06
ACC_000002740,CUST_001365,GB22TSMQ69009583980716,GBP,2022-05-21
ACC_000002741,CUST_001366,GB70BAKH98381277861036,GBP,2021-08-21
ACC_000002742,CUST_001366,GB34JRCG64473982602120,GBP,2022-10-17
ACC_000002743,CUST_001366,GB15CBYR45918910046044,GBP,2021-09-22
ACC_000002744,CUST_001367,GB82SPDY71192394614656,GBP,2024-11-13
ACC_000002745,CUST_001368,GB88KACP84861235473937,GBP,2021-07-19
ACC_000002746,CUST_001369,GB55XTHS23650684945793,GBP,2023-01-05
ACC_000002747,CUST_001369,GB51IRVU85520957327267,GBP,2022-05-28
ACC_000002748,CUST_001370,GB46LCMF49016400045350,GBP,2024-04-19
ACC_000002749,CUST_001371,GB11TIAJ92740883571970,GBP,2022-02-14
ACC_000002750,CUST_001371,GB56DYNE56653320121230,GBP,2022-02-14
ACC_000002751,CUST_001372,GB69MFYK10272178436647,GBP,2025-05-21
ACC_000002752,CUST_001372,GB52BQLQ74520594432443,GBP,2025-06-19
ACC_000002753,CUST_001373,GB54TQXK25639605444585,GBP,2022-04-02
ACC_000002754,CUST_001373,GB06EJHN13589904470842,GBP,2024-08-15
ACC_000002755,CUST_001373,GB33WFXL35112055595890,GBP,2021-05-28
ACC_000002756,CUST_001374,GB47VTRT86395684702513,GBP,2022-08-31
ACC_000002757,CUST_001375,GB26PCXS14682564637003,GBP,2025-08-11
ACC_000002758,CUST_001375,GB63UHDF28097689969006,GBP,2024-08-05
ACC_000002759,CUST_001375,GB82HHAS17979011294110,GBP,2024-05-29
ACC_000002760,CUST_001376,GB06GTPU60884067452483,GBP,2023-08-26
ACC_000002761,CUST_001377,GB37UTGR04587079548196,GBP,2025-08-24
ACC_000002762,CUST_001378,GB95MGMZ03593010596366,GBP,2024-07-02
ACC_000002763,CUST_001378,GB22KHVB00043704785094,GBP,2025-05-03
ACC_000002764,CUST_001378,GB70SQMS66928074239703,GBP,2022-08-20
ACC_000002765,CUST_001379,GB45KVZV42492421187103,GBP,2021-08-12
ACC_000002766,CUST_001379,GB85XYSY55737904792854,GBP,2025-09-24
ACC_000002767,CUST_001380,GB41ECMJ92310246675720,GBP,2022-01-26
ACC_000002768,CUST_001381,GB16SZAX05660926804042,GBP,2025-02-25
ACC_000002769,CUST_001381,GB42JXJD37492206519324,GBP,2023-01-18
ACC_000002770,CUST_001382,GB59ODSM52309787394238,GBP,2024-06-10
ACC_000002771,CUST_001382,GB23OAZI92282120670751,GBP,2024-03-10
ACC_000002772,CUST_001382,GB71OQDQ13110572912989,GBP,2021-04-28
ACC_000002773,CUST_001383,GB37DUEL91070087351439,GBP,2022-11-28
ACC_000002774,CUST_001383,GB69YUVB10369660154268,GBP,2024-01-13
ACC_000002775,CUST_001383,GB32REYC83831571361805,GBP,2023-04-28
ACC_000002776,CUST_001384,GB38NALE99025976388996,GBP,2024-07-02
ACC_000002777,CUST_001385,GB37AZXI41620476857185,GBP,2023-02-27
ACC_000002778,CUST_001385,GB55NLJR10627830851825,GBP,2022-12-06
ACC_000002779,CUST_001385,GB85PEIA54495878858470,GBP,2023-09-27
ACC_000002780,CUST_001386,GB86LITU78580034108462,GBP,2025-10-27
ACC_000002781,CUST_001387,GB33AKUI43845642978854,GBP,2020-11-27
ACC_000002782,CUST_001388,GB02RXSF13117072593303,GBP,2022-11-19
ACC_000002783,CUST_001389,GB09FILF55137147635637,GBP,2024-02-03
ACC_000002784,CUST_001390,GB21XSOZ90997072260402,GBP,2021-10-02
ACC_000002785,CUST_001391,GB22BJLA59853646852382,GBP,2025-05-31
ACC_000002786,CUST_001391,GB43IRCY79263742777683,GBP,2024-01-28
ACC_000002787,CUST_001391,GB73BXOO54868694689624,GBP,2024-01-21
ACC_000002788,CUST_001392,GB97OMZY51478777995708,GBP,2023-02-14
ACC_000002789,CUST_001393,GB34HKGP62298171850010,GBP,2023-01-27
ACC_000002790,CUST_001393,GB31BXKG07967385093778,GBP,2025-09-09
ACC_000002791,CUST_001394,GB40BIUT60338084853437,GBP,2024-12-06
ACC_000002792,CUST_001395,GB80BZQF62596047561760,GBP,2022-01-27
ACC_000002793,CUST_001396,GB18DFHK71139283673235,GBP,2023-09-20
ACC_000002794,CUST_001397,GB36LUAO44895038673263,GBP,2022-06-24
ACC_000002795,CUST_001397,GB32LQIB62347111977056,GBP,2024-12-21
ACC_000002796,CUST_001397,GB62ARDT55409883295742,GBP,2025-01-21
ACC_000002797,CUST_001398,GB23GYJX27918666061264,GBP,2021-07-14
ACC_000002798,CUST_001398,GB03LPMO04205099908152,GBP,2021-11-14
ACC_000002799,CUST_001399,GB20EDQQ24434027013321,GBP,2025-08-17
ACC_000002800,CUST_001399,GB63BQVJ08529670652643,GBP,2025-09-08
ACC_000002801,CUST_001400,GB93CJGB03312836306013,GBP,2023-10-20
ACC_000002802,CUST_001400,GB60LLXM48511616150321,GBP,2022-07-22
ACC_000002803,CUST_001401,GB61JSIL19880833457155,GBP,2024-01-09
ACC_000002804,CUST_001401,GB40EOEO14368888161206,GBP,2023-01-23
ACC_000002805,CUST_001401,GB73PSZQ51848128439367,GBP,2021-01-22
ACC_000002806,CUST_001402,GB72UABJ09524498495659,GBP,2023-03-27
ACC_000002807,CUST_001402,GB90JGGY59891208236800,GBP,2024-01-05
ACC_000002808,CUST_001402,GB47DJBO70321795523933,GBP,2022-06-02
ACC_000002809,CUST_001403,GB08YNDF14001880430791,GBP,2025-03-27
ACC_000002810,CUST_001404,GB20NHZG91287749640163,GBP,2022-10-31
ACC_000002811,CUST_001404,GB19WKFY39631035535750,GBP,2022-08-20
ACC_000002812,CUST_001404,GB13HISL93394370076360,GBP,2025-04-12
ACC_000002813,CUST_001405,GB07CMYC90285667300466,GBP,2025-07-06
ACC_000002814,CUST_001405,GB68GATP23490894694894,GBP,2025-02-17
ACC_000002815,CUST_001406,GB96WURF07675618443992,GBP,2021-08-25
ACC_000002816,CUST_001406,GB18NSQD16524284233703,GBP,2022-08-15
ACC_000002817,CUST_001407,GB87DVYJ72599902441031,GBP,2024-02-24
ACC_000002818,CUST_001407,GB51QECE05192444632700,GBP,2021-01-27
ACC_000002819,CUST_001407,GB53EBFH93602093885044,GBP,2025-05-01
ACC_000002820,CUST_001408,GB30HPYW20767653939533,GBP,2025-04-23
ACC_000002821,CUST_001408,GB89NOXU87461119916500,GBP,2022-06-13
ACC_000002822,CUST_001408,GB11XMZY93496403566418,GBP,2022-08-13
ACC_000002823,CUST_001409,GB92TPSP38715522813679,GBP,2023-07-30
ACC_000002824,CUST_001409,GB59GYIM41201710104897,GBP,2021-05-08
ACC_000002825,CUST_001410,GB78ZLCG81522266054328,GBP,2025-05-11
ACC_000002826,CUST_001410,GB68BABG85541792229754,GBP,2024-11-21
ACC_000002827,CUST_001411,GB59QPAZ50519316631928,GBP,2025-11-08
ACC_000002828,CUST_001411,GB59KNDY47058646886772,GBP,2022-11-09
ACC_000002829,CUST_001412,GB08TTZO09975471909806,GBP,2025-09-17
ACC_000002830,CUST_001412,GB28ALZD76200327403188,GBP,2021-10-30
ACC_000002831,CUST_001413,GB36SIKD32655138441708,GBP,2025-02-24
ACC_000002832,CUST_001413,GB87ZPOY08902695148726,GBP,2025-11-08
ACC_000002833,CUST_001414,GB74TCSJ87429694055300,GBP,2021-07-31
ACC_000002834,CUST_001414,GB29GTIY55272145071215,GBP,2021-02-07
ACC_000002835,CUST_001414,GB83UOOJ10309892883075,GBP,2022-07-30
ACC_000002836,CUST_001415,GB13HAPI66036596059229,GBP,2023-09-15
ACC_000002837,CUST_001415,GB20SPPG30836377365250,GBP,2024-08-02
ACC_000002838,CUST_001415,GB31WMBJ12308522883812,GBP,2023-10-22
ACC_000002839,CUST_001416,GB89AAGJ18205811514744,GBP,2022-07-28
ACC_000002840,CUST_001417,GB40DWCV82543474784403,GBP,2022-07-03
ACC_000002841,CUST_001418,GB83SLLX27377124913116,GBP,2025-04-24
ACC_000002842,CUST_001419,GB54RCRA49677711643285,GBP,2023-01-03
ACC_000002843,CUST_001419,GB32AGSJ47930871908043,GBP,2023-03-28
ACC_000002844,CUST_001419,GB79FYSO52703580175039,GBP,2024-05-28
ACC_000002845,CUST_001420,GB50LSQC03109958665418,GBP,2022-03-21
ACC_000002846,CUST_001421,GB62NPLM74759319319146,GBP,2021-12-04
ACC_000002847,CUST_001422,GB28MVGT41400114029003,GBP,2024-09-10
ACC_000002848,CUST_001422,GB91HKCD45161035803079,GBP,2022-06-13
ACC_000002849,CUST_001422,GB12SOTD95158837270538,GBP,2022-02-26
ACC_000002850,CUST_001423,GB61RFSD90560866684743,GBP,2022-02-16
ACC_000002851,CUST_001423,GB69UWFX85529040740557,GBP,2025-01-05
ACC_000002852,CUST_001424,GB66RHFN77646300055716,GBP,2024-01-09
ACC_000002853,CUST_001424,GB98KQTA75581424137247,GBP,2025-10-25
ACC_000002854,CUST_001424,GB29BIHV98350670316867,GBP,2021-05-23
ACC_000002855,CUST_001425,GB90CRWX36895410010278,GBP,2023-06-24
ACC_000002856,CUST_001425,GB42LLKR89701394333358,GBP,2025-04-03
ACC_000002857,CUST_001425,GB79WBWL08440291527702,GBP,2025-09-23
ACC_000002858,CUST_001426,GB97QZIW52553415131873,GBP,2024-04-05
ACC_000002859,CUST_001426,GB84XMQU47977553590741,GBP,2021-11-08
ACC_000002860,CUST_001427,GB34CVND06399958751764,GBP,2022-08-02
ACC_000002861,CUST_001428,GB25AAZQ48659664709348,GBP,2024-03-08
ACC_000002862,CUST_001428,GB82NKWC20924235154701,GBP,2023-11-02
ACC_000002863,CUST_001428,GB81VIAQ25382438504804,GBP,2023-06-16
ACC_000002864,CUST_001429,GB74SVLF10631861533062,GBP,2023-09-07
ACC_000002865,CUST_001429,GB66IPVP69131490750514,GBP,2024-04-25
ACC_000002866,CUST_001429,GB28GVDR25221683762142,GBP,2023-10-23
ACC_000002867,CUST_001430,GB64KORU53734875151765,GBP,2021-03-10
ACC_000002868,CUST_001430,GB64QKIJ94258576627827,GBP,2023-07-12
ACC_000002869,CUST_001431,GB98XLTM90469177821827,GBP,2023-08-24
ACC_000002870,CUST_001431,GB62BWQR38411262542448,GBP,2023-10-11
ACC_000002871,CUST_001431,GB71YHEL73191649737329,GBP,2022-03-25
ACC_000002872,CUST_001432,GB37VQTW24848381396401,GBP,2021-09-01
ACC_000002873,CUST_001433,GB53XXRI16171648076702,GBP,2021-09-03
ACC_000002874,CUST_001433,GB16LJLY03860342987455,GBP,2021-11-06
ACC_000002875,CUST_001434,GB04MWJT50844168522182,GBP,2025-05-25
ACC_000002876,CUST_001434,GB23DJMP76796619518819,GBP,2024-10-06
ACC_000002877,CUST_001434,GB26LDXJ10295070909983,GBP,2025-01-04
ACC_000002878,CUST_001435,GB45VIVM97233406790611,GBP,2022-06-24
ACC_000002879,CUST_001436,GB82RWHG42457972733654,GBP,2021-11-08
ACC_000002880,CUST_001437,GB25BVLH88794395887031,GBP,2022-10-06
ACC_000002881,CUST_001437,GB21XYVU25127811985526,GBP,2023-01-25
ACC_000002882,CUST_001437,GB87UAQY31505810930404,GBP,2025-10-21
ACC_000002883,CUST_001438,GB23SMAQ73832764295394,GBP,2024-05-20
ACC_000002884,CUST_001439,GB56ERRV35947421624998,GBP,2023-05-01
ACC_000002885,CUST_001439,GB50NWFF85359445699379,GBP,2021-09-16
ACC_000002886,CUST_001440,GB42FLSD95827717765967,GBP,2023-03-24
ACC_000002887,CUST_001441,GB18UQUI88408416016043,GBP,2024-06-04
ACC_000002888,CUST_001441,GB12SSJZ71503295603734,GBP,2024-08-02
ACC_000002889,CUST_001442,GB52XKSI70869349395076,GBP,2025-09-16
ACC_000002890,CUST_001442,GB27JCDD56402205992579,GBP,2022-01-28
ACC_000002891,CUST_001443,GB25GYTI03813090955210,GBP,2023-04-17
ACC_000002892,CUST_001443,GB39YHXO99501356226493,GBP,2023-03-06
ACC_000002893,CUST_001444,GB80TJMV01558689514522,GBP,2021-06-09
ACC_000002894,CUST_001444,GB48HVRB40557315692812,GBP,2025-06-04
ACC_000002895,CUST_001444,GB15FCZG57915323862828,GBP,2021-04-05
ACC_000002896,CUST_001445,GB26BPRE51549972351733,GBP,2024-11-29
ACC_000002897,CUST_001446,GB37MRSY22507779895289,GBP,2024-07-08
ACC_000002898,CUST_001446,GB48RXXO98578635829521,GBP,2023-04-01
ACC_000002899,CUST_001446,GB11HPLZ61988165900096,GBP,2023-03-10
ACC_000002900,CUST_001447,GB75GFMR54647132220524,GBP,2021-01-12
ACC_000002901,CUST_001447,GB95RYJU16046636780390,GBP,2021-04-17
ACC_000002902,CUST_001447,GB56HCIY39865579174658,GBP,2025-09-11
ACC_000002903,CUST_001448,GB38OZZN39992547877763,GBP,2024-11-20
ACC_000002904,CUST_001448,GB22PBSP52766335813466,GBP,2025-10-01
ACC_000002905,CUST_001449,GB74XOIK62120097814635,GBP,2023-07-28
ACC_000002906,CUST_001449,GB88FMJE46303619949778,GBP,2021-02-10
ACC_000002907,CUST_001449,GB56SVTB35494064409425,GBP,2021-09-07
ACC_000002908,CUST_001450,GB78QDLB09214525414593,GBP,2025-02-18
ACC_000002909,CUST_001451,GB66JRIY42501673440511,GBP,2021-03-06
ACC_000002910,CUST_001451,GB38WSID78299942255080,GBP,2022-09-11
ACC_000002911,CUST_001451,GB61LEQA61683141399465,GBP,2022-01-10
ACC_000002912,CUST_001452,GB42TZKH69598759832560,GBP,2024-09-22
ACC_000002913,CUST_001452,GB70TPEE26812674647122,GBP,2022-05-16
ACC_000002914,CUST_001452,GB56MWRR96074851845716,GBP,2024-11-11
ACC_000002915,CUST_001453,GB29MQCM09580926749535,GBP,2021-07-11
ACC_000002916,CUST_001453,GB78DGAX13878865852800,GBP,2024-08-13
ACC_000002917,CUST_001454,GB61SKIO95288861773614,GBP,2024-02-20
ACC_000002918,CUST_001454,GB65AAMQ39671312264632,GBP,2022-04-18
ACC_000002919,CUST_001455,GB34ANUP33092225165936,GBP,2024-03-30
ACC_000002920,CUST_001455,GB61ZQIL86854303983661,GBP,2023-10-17
ACC_000002921,CUST_001455,GB65OEFQ34770617008964,GBP,2023-06-06
ACC_000002922,CUST_001456,GB16OUFK13078416837831,GBP,2025-11-07
ACC_000002923,CUST_001456,GB41BETW79587254682823,GBP,2022-07-20
ACC_000002924,CUST_001457,GB68KRFS58752712873906,GBP,2021-12-18
ACC_000002925,CUST_001457,GB59HOUX89059013520133,GBP,2024-09-23
ACC_000002926,CUST_001457,GB68RMEM04584482144173,GBP,2021-08-22
ACC_000002927,CUST_001458,GB08YTJZ59804123431255,GBP,2023-05-08
ACC_000002928,CUST_001459,GB97CGPA90671236460644,GBP,2023-07-06
ACC_000002929,CUST_001460,GB81DYSY24865821111236,GBP,2023-11-23
ACC_000002930,CUST_001460,GB61CDFI00578450652983,GBP,2025-03-17
ACC_000002931,CUST_001461,GB20WKRJ20784514754599,GBP,2025-03-18
ACC_000002932,CUST_001462,GB60VTXM76870491971878,GBP,2024-09-21
ACC_000002933,CUST_001463,GB46MBMM43024290291948,GBP,2025-11-02
ACC_000002934,CUST_001463,GB95VAPT86306852085907,GBP,2022-05-22
ACC_000002935,CUST_001463,GB50JANQ48789057284163,GBP,2022-03-10
ACC_000002936,CUST_001464,GB35PRLN99154329769664,GBP,2024-02-02
ACC_000002937,CUST_001464,GB28XDBD06568134814971,GBP,2022-07-12
ACC_000002938,CUST_001465,GB38JABE11814792302610,GBP,2020-12-07
ACC_000002939,CUST_001466,GB37BJWD11467648092390,GBP,2022-02-27
ACC_000002940,CUST_001466,GB27XXAJ04530177163769,GBP,2024-09-22
ACC_000002941,CUST_001467,GB33BPHX23464323430845,GBP,2024-11-06
ACC_000002942,CUST_001467,GB90MEQK51099534634677,GBP,2021-01-29
ACC_000002943,CUST_001468,GB83KLQF14395802821774,GBP,2023-12-20
ACC_000002944,CUST_001468,GB16ALZI92194658711378,GBP,2023-05-27
ACC_000002945,CUST_001469,GB44WBLL88818217686820,GBP,2021-07-04
ACC_000002946,CUST_001470,GB08VHNX28997558672790,GBP,2021-04-09
ACC_000002947,CUST_001470,GB35BGCD48500078297247,GBP,2023-12-26
ACC_000002948,CUST_001471,GB06ATDB07527166307707,GBP,2025-08-23
ACC_000002949,CUST_001471,GB96HIXY29534254487980,GBP,2024-06-27
ACC_000002950,CUST_001472,GB09AHFN90411616942401,GBP,2025-04-17
ACC_000002951,CUST_001472,GB45HXCP12868893222769,GBP,2022-05-29
ACC_000002952,CUST_001472,GB44ILYZ11921277671328,GBP,2025-10-22
ACC_000002953,CUST_001473,GB66TVJW61243158933683,GBP,2021-05-24
ACC_000002954,CUST_001473,GB96ULKS83896549419907,GBP,2022-03-29
ACC_000002955,CUST_001473,GB54XAAK78215639314528,GBP,2023-12-07
ACC_000002956,CUST_001474,GB16IUSS81616978991263,GBP,2024-12-15
ACC_000002957,CUST_001474,GB28OFGX95782827108038,GBP,2023-07-15
ACC_000002958,CUST_001474,GB33CCUN58539973096299,GBP,2021-06-13
ACC_000002959,CUST_001475,GB88TUGF07428697501160,GBP,2024-06-08
ACC_000002960,CUST_001475,GB27YMTV19315814919201,GBP,2024-02-06
ACC_000002961,CUST_001475,GB84DQOM18741868776110,GBP,2025-06-24
ACC_000002962,CUST_001476,GB39PKIK75229533008945,GBP,2022-08-31
ACC_000002963,CUST_001476,GB50YTAW26383750845896,GBP,2022-01-27
ACC_000002964,CUST_001477,GB81FMTH65183550680869,GBP,2023-09-03
ACC_000002965,CUST_001477,GB97JFFW49962809512603,GBP,2025-05-05
ACC_000002966,CUST_001477,GB57YYET34906356949533,GBP,2021-01-07
ACC_000002967,CUST_001478,GB61HNIW70037921506895,GBP,2023-04-19
ACC_000002968,CUST_001478,GB27XEWS35065618397802,GBP,2023-11-19
ACC_000002969,CUST_001478,GB23TBUG21238483313654,GBP,2022-02-10
ACC_000002970,CUST_001479,GB06BZLA84980978382851,GBP,2022-07-11
ACC_000002971,CUST_001480,GB70JYLU53545324408419,GBP,2021-06-14
ACC_000002972,CUST_001480,GB29IIBL00903199189003,GBP,2022-03-01
ACC_000002973,CUST_001480,GB48RUMV28846809425581,GBP,2022-10-22
ACC_000002974,CUST_001481,GB06ELTJ45816678210933,GBP,2022-02-18
ACC_000002975,CUST_001481,GB20OCRC28326669739996,GBP,2024-02-29
ACC_000002976,CUST_001481,GB75JQTS82629052907553,GBP,2025-06-26
ACC_000002977,CUST_001482,GB67GZPV28578619869363,GBP,2021-09-23
ACC_000002978,CUST_001483,GB21TTFK19591327843854,GBP,2021-09-17
ACC_000002979,CUST_001483,GB98TFIU53077807926227,GBP,2021-11-27
ACC_000002980,CUST_001484,GB60YUKM49682020535771,GBP,2024-11-11
ACC_000002981,CUST_001484,GB76IFDS45871205142373,GBP,2024-11-10
ACC_000002982,CUST_001485,GB79RCYY00459823606936,GBP,2022-08-27
ACC_000002983,CUST_001486,GB73QGYI42604280130628,GBP,2023-11-22
ACC_000002984,CUST_001487,GB51MDWL57781377479800,GBP,2022-06-06
ACC_000002985,CUST_001487,GB18NIPH04859973214265,GBP,2022-01-20
ACC_000002986,CUST_001488,GB05RHNG75528253654546,GBP,2024-07-27
ACC_000002987,CUST_001488,GB91NBRC76605391740999,GBP,2022-12-01
ACC_000002988,CUST_001488,GB06YDCV80541220646990,GBP,2021-10-18
ACC_000002989,CUST_001489,GB31SBYZ51994674269782,GBP,2023-01-30
ACC_000002990,CUST_001490,GB86XNMG12720359355617,GBP,2023-11-28
ACC_000002991,CUST_001491,GB37GPKJ41394452574364,GBP,2022-02-12
ACC_000002992,CUST_001492,GB72FYGL56400940779887,GBP,2023-11-26
ACC_000002993,CUST_001492,GB54VBGM79410433972686,GBP,2022-02-16
ACC_000002994,CUST_001493,GB86SFVP79089523608149,GBP,2024-06-30
ACC_000002995,CUST_001493,GB33EDWI70501221611319,GBP,2023-01-04
ACC_000002996,CUST_001494,GB66GWHR97583128966032,GBP,2024-04-18
ACC_000002997,CUST_001494,GB06WUUV11252918852240,GBP,2023-02-16
ACC_000002998,CUST_001495,GB89JYYK91453587408427,GBP,2023-08-02
ACC_000002999,CUST_001495,GB41VCFB61931947079581,GBP,2022-03-27
ACC_000003000,CUST_001496,GB94AEHR21778679002365,GBP,2022-04-01
ACC_000003001,CUST_001496,GB18PSUQ34358231937583,GBP,2024-02-22
ACC_000003002,CUST_001497,GB87KNZT40483047496138,GBP,2024-03-21
ACC_000003003,CUST_001497,GB64NTUD39613630195740,GBP,2023-01-31
ACC_000003004,CUST_001497,GB20RNXM15466118377153,GBP,2024-12-20
ACC_000003005,CUST_001498,GB14LEPL59070665377969,GBP,2023-06-02
ACC_000003006,CUST_001498,GB40AGIG66884599501379,GBP,2023-07-04
ACC_000003007,CUST_001498,GB35MSBH81565093121114,GBP,2020-12-20
ACC_000003008,CUST_001499,GB70ZBKV90328041325476,GBP,2024-07-19
ACC_000003009,CUST_001499,GB97JGQB00441735455179,GBP,2022-01-08
ACC_000003010,CUST_001500,GB94BHKZ56752343953237,GBP,2023-03-30
ACC_000003011,CUST_001500,GB39FQTL06396290175796,GBP,2023-01-15
ACC_000003012,CUST_001501,GB09IWYZ76397567879572,GBP,2022-01-10
ACC_000003013,CUST_001501,GB09KYJQ82189815794110,GBP,2023-01-03
ACC_000003014,CUST_001502,GB96YRNQ88875853800421,GBP,2024-12-09
ACC_000003015,CUST_001503,GB13JPIU53978250562317,GBP,2023-11-22
ACC_000003016,CUST_001504,GB59QZDO22792078809429,GBP,2022-01-10
ACC_000003017,CUST_001504,GB18OAMI57232621066572,GBP,2025-03-23
ACC_000003018,CUST_001505,GB49QBPI97991115803975,GBP,2025-10-02
ACC_000003019,CUST_001505,GB17EAJH06365076338322,GBP,2022-03-27
ACC_000003020,CUST_001506,GB58BHBP80718342277023,GBP,2021-06-26
ACC_000003021,CUST_001507,GB82XPQA44773235698810,GBP,2022-04-04
ACC_000003022,CUST_001508,GB31FVUA62457801008450,GBP,2021-12-24
ACC_000003023,CUST_001509,GB97VYPF23853968718319,GBP,2024-02-03
ACC_000003024,CUST_001510,GB90HBML09676090796038,GBP,2022-05-06
ACC_000003025,CUST_001511,GB72AFEG41071656440708,GBP,2024-05-12
ACC_000003026,CUST_001511,GB61JVCC22789314254213,GBP,2023-03-20
ACC_000003027,CUST_001512,GB64FKSW44127663809145,GBP,2023-01-11
ACC_000003028,CUST_001512,GB10OUNB85834614493258,GBP,2021-05-03
ACC_000003029,CUST_001513,GB48NJUK44928052041822,GBP,2023-04-11
ACC_000003030,CUST_001514,GB34NEBW93203731115313,GBP,2023-04-01
ACC_000003031,CUST_001514,GB73NDHE26993303744595,GBP,2024-03-11
ACC_000003032,CUST_001515,GB73PUDR08543892828055,GBP,2021-03-27
ACC_000003033,CUST_001516,GB76AHPZ27833544977439,GBP,2023-11-02
ACC_000003034,CUST_001517,GB78UQWQ53968118187822,GBP,2022-05-15
ACC_000003035,CUST_001518,GB46GXLH52185020925822,GBP,2023-06-03
ACC_000003036,CUST_001518,GB90EKAY83908683449461,GBP,2021-10-07
ACC_000003037,CUST_001519,GB79UBSP06394279832512,GBP,2025-02-21
ACC_000003038,CUST_001519,GB75KYJQ84033432395926,GBP,2021-06-04
ACC_000003039,CUST_001520,GB79JHAU18785858557434,GBP,2024-06-19
ACC_000003040,CUST_001520,GB85EEWE10592764148775,GBP,2022-10-12
ACC_000003041,CUST_001521,GB19TSDL61341170288403,GBP,2024-09-14
ACC_000003042,CUST_001521,GB91PAZV66528573188623,GBP,2022-12-07
ACC_000003043,CUST_001522,GB45SLWY95991620656565,GBP,2025-10-20
ACC_000003044,CUST_001522,GB76WUSD06501917963373,GBP,2021-06-04
